COD_IBGE,MUNICIPIO,UF,REGIAO_TURISTICA,CLUSTER,QUANTIDADE_EMPREGOS,QUANTIDADE_ESTABELECIMENTOS,EMPREGOS_POR_ESTABELECIMENTO,VISITAS_INTERNACIONAIS_EST,VISITAS_NACIONAIS_EST,TOTAL_VISITAS_ESTIMADAS,ARRECADACAO,PIB_PER_CAPITA_R$,POPULACAO_2019
2708808,São Sebastião,AL,Agreste,D,6.0,2,3.0,0.0,0.0,0.0,0.0,16515.04,34152
2903409,Belmonte,BA,Costa do Descobrimento,D,19.0,6,3.17,121.0,2236.0,2357.0,0.0,13649.32,23328
2904050,Bonito,BA,Chapada Diamantina,D,0.0,1,0.0,140.0,0.0,140.0,0.0,9891.34,16764
2905800,Camamu,BA,Costa do Dendê,D,16.0,2,8.0,101.0,18514.0,18615.0,0.0,10176.51,35316
1200336,Mâncio Lima,AC,Caminhos das Aldeias e da Biodiversidade,E,0.0,0,,0.0,0.0,0.0,0.0,10847.1,18977
2305308,Ibiapina,CE,Chapada da Ibiapaba,D,2.0,1,2.0,88.0,26830.0,26918.0,0.0,12499.61,24997
2311603,Redenção,CE,Serras de Aratanha e Baturité,D,2.0,1,2.0,106.0,39078.0,39184.0,0.0,11790.12,29053
2313005,Solonópole,CE,Vale do Jaguaribe,D,1.0,1,1.0,0.0,0.0,0.0,0.0,11953.56,18324
2910107,Dom Basílio,BA,Chapada Diamantina,D,1.0,1,1.0,64.0,0.0,64.0,0.0,9683.11,12199
2914406,Iraquara,BA,Chapada Diamantina,D,24.0,3,8.0,0.0,0.0,0.0,0.0,20131.86,25216
2914505,Irará,BA,Caminhos do Sertão,D,0.0,0,,0.0,13521.0,13521.0,0.0,9048.53,29034
2929354,São José da Vitória,BA,Costa do Cacau,D,0.0,0,,0.0,9668.0,9668.0,0.0,9382.71,5657
2930204,Sento Sé,BA,Vale do São Francisco,D,0.0,0,,0.0,0.0,0.0,0.0,23542.89,40684
2930774,Sobradinho,BA,Vale do São Francisco,D,14.0,4,3.5,0.0,2444.0,2444.0,0.0,32609.65,23191
2931202,Taperoá,BA,Costa do Dendê,D,0.0,0,,0.0,1031.0,1031.0,0.0,8471.96,21074
3203130,João Neiva,ES,Imigrantes,D,25.0,5,5.0,0.0,0.0,0.0,0.0,25012.53,16668
3203809,Muqui,ES,Vales e do Café,D,11.0,2,5.5,143.0,17904.0,18047.0,0.0,13130.06,15449
3204005,Pancas,ES,Doce Pontões Capixaba,D,0.0,0,,112.0,43840.0,43952.0,0.0,10717.5,23184
3204559,Santa Maria de Jetibá,ES,Imigrantes,D,25.0,4,6.25,121.0,0.0,121.0,0.0,36561.24,40431
4218103,Timbé do Sul,SC,Caminho dos Canyons,D,0.0,0,,0.0,1125.0,1125.0,0.0,24150.0,5348
4218954,Urupema,SC,Serra Catarinense,D,3.0,2,1.5,182.0,1125.0,1307.0,0.0,27023.91,2465
4314050,Parobé,RS,Vale do Paranhana,D,38.0,2,19.0,152.0,17011.0,17163.0,0.0,23180.55,58272
2313351,Tejuçuoca,CE,Sertão Central,E,0.0,0,,0.0,0.0,0.0,0.0,6916.28,19187
2802809,Indiaroba,SE,Polo Costa dos Coqueirais,E,0.0,0,,0.0,0.0,0.0,0.0,10763.45,17957
2911303,Gentio do Ouro,BA,Chapada Diamantina,E,0.0,0,,0.0,0.0,0.0,0.0,12557.37,11233
3142205,Miraí,MG,Serras e Cachoeiras,D,4.0,3,1.33,82.0,9668.0,9750.0,0.0,16490.83,15014
3536604,Paulo de Faria,SP,MARAVILHAS  DO RIO GRANDE,D,12.0,1,12.0,0.0,0.0,0.0,0.0,24567.9,8945
4117602,Palmas,PR,Vales do Iguaçu,D,11.0,5,2.2,978.0,27835.0,28813.0,0.0,22797.44,50986
4308201,Flores da Cunha,RS,Uva e Vinho,D,34.0,3,11.33,75.0,17486.0,17561.0,0.0,60310.2,30745
5108956,Nova Monte Verde,MT,Região Turística Amazônia Mato-Grossense,D,5.0,2,2.5,0.0,5555.0,5555.0,0.0,21964.64,9178
5216403,Paraúna,GO,Região Turística Pegadas no Cerrado,D,11.0,3,3.67,241.0,11465.0,11706.0,0.0,90385.45,10988
5220504,Serranópolis,GO,Região Turística Pegadas no Cerrado,D,5.0,2,2.5,0.0,14856.0,14856.0,0.0,50495.74,8544
3103702,Araponga,MG,Serras de Minas,D,0.0,0,,0.0,0.0,0.0,0.0,8675.55,8439
3103751,Araporã,MG,Alta Mogiana,D,0.0,0,,0.0,0.0,0.0,0.0,200429.56,6869
3105905,Barroso,MG,Trilha dos Inconfidentes,D,12.0,2,6.0,0.0,0.0,0.0,0.0,22733.98,20810
3106408,Belo Vale,MG,Veredas do Paraopeba,D,9.0,2,4.5,0.0,0.0,0.0,0.0,24361.53,7715
3108305,Borda da Mata,MG,Malhas do Sul de Minas,D,8.0,2,4.0,0.0,2681.0,2681.0,0.0,16582.78,19412
3109402,Buritizeiro,MG,Guimarães Rosa,D,12.0,3,4.0,0.0,0.0,0.0,0.0,15959.02,28056
3109451,Cabeceira Grande,MG,Noroeste das Gerais e Alto Paranaíba,D,0.0,1,0.0,0.0,0.0,0.0,0.0,43127.96,6949
3109501,Cabo Verde,MG,Caminhos Gerais,D,0.0,1,0.0,66.0,0.0,66.0,0.0,14035.1,14075
3110103,Caiana,MG,Pico da Bandeira,D,1.0,1,1.0,0.0,0.0,0.0,0.0,11059.53,5496
3110707,Cambuquira,MG,Águas,D,15.0,3,5.0,188.0,25071.0,25259.0,0.0,21595.31,12814
3111705,Canaã,MG,Serras de Minas,D,2.0,1,2.0,0.0,0.0,0.0,0.0,13112.4,4563
3112307,Capelinha,MG,Pedras Preciosas,D,38.0,5,7.6,0.0,2624.0,2624.0,0.0,19011.8,37784
3114006,Carmo da Mata,MG,Campo das Vertentes,D,1.0,1,1.0,0.0,2624.0,2624.0,0.0,16201.51,11476
3508504,Caçapava,SP,Rios do Vale,D,30.0,3,10.0,870.0,14311.0,15181.0,0.0,42875.69,94263
3519055,Holambra,SP,Águas e Flores Paulista,D,30.0,4,7.5,1075.0,31828.0,32903.0,0.0,67415.97,14930
3533502,Novo Horizonte,SP,Coração do Tietê,D,17.0,4,4.25,0.0,0.0,0.0,0.0,28193.7,41052
3536109,Pardinho,SP,Pólo Turístico Cuesta,D,10.0,1,10.0,112.0,0.0,112.0,0.0,42239.25,6435
3537800,Piedade,SP,Altos de Paranapiacaba,D,44.0,4,11.0,636.0,11328.0,11964.0,0.0,23365.29,55348
3538808,Piraju,SP,Angra Doce Paulista,D,32.0,5,6.4,561.0,27596.0,28157.0,0.0,26133.1,29806
4203204,Camboriú,SC,Costa Verde & Mar,D,31.0,3,10.33,0.0,0.0,0.0,0.0,20293.69,82989
4300034,Aceguá,RS,Pampa Gaúcho,D,3.0,1,3.0,75.0,0.0,75.0,0.0,51427.97,4901
4300802,Antônio Prado,RS,Uva e Vinho,D,14.0,2,7.0,64.0,3026.0,3090.0,0.0,50466.34,13050
4309506,Guarani das Missões,RS,Rota Missões,D,0.0,0,,0.0,0.0,0.0,0.0,38299.01,7537
3130002,Ibituruna,MG,Trilha dos Inconfidentes,D,0.0,0,,0.0,4556.0,4556.0,0.0,13833.62,2989
3130408,Ijaci,MG,Vale Verde e Quedas D'Água,D,7.0,2,3.5,0.0,6316.0,6316.0,0.0,47066.83,6550
3148509,Pavão,MG,Pedras Preciosas,D,0.0,0,,0.0,2681.0,2681.0,0.0,8830.1,8450
3149903,Perdões,MG,Vale Verde e Quedas D'Água,D,19.0,2,9.5,0.0,0.0,0.0,0.0,23747.73,21390
3154804,Rio Acima,MG,Ouro,D,3.0,1,3.0,0.0,0.0,0.0,0.0,20367.02,10312
3155207,Rio Espera,MG,Villas e Fazendas de Minas,D,0.0,0,,0.0,0.0,0.0,0.0,9094.56,5474
3156106,Ritápolis,MG,Trilha dos Inconfidentes,D,0.0,0,,0.0,0.0,0.0,0.0,14581.84,4604
3170529,Urucuia,MG,Urucuia Grande Sertão,D,2.0,1,2.0,0.0,4671.0,4671.0,0.0,7949.17,16865
3170602,Vargem Bonita,MG,Nascentes das Gerais e Canastra,D,6.0,2,3.0,0.0,0.0,0.0,0.0,22948.36,2153
3171006,Vazante,MG,Noroeste das Gerais e Alto Paranaíba,D,11.0,2,5.5,182.0,36222.0,36404.0,0.0,38803.02,20590
3300951,Comendador Levy Gasparian,RJ,CAMINHOS COLONIAIS,D,0.0,0,,0.0,2700.0,2700.0,0.0,49515.11,8561
3301157,Cardoso Moreira,RJ,COSTA DOCE,D,0.0,0,,0.0,19975.0,19975.0,0.0,22923.99,12823
3506904,Bofete,SP,Pólo Turístico Cuesta,D,2.0,1,2.0,61.0,6316.0,6377.0,0.0,15488.12,11730
3507803,Brodowski,SP,Alta Mogiana,D,1.0,1,1.0,112.0,0.0,112.0,0.0,26766.3,24939
3523503,Itatinga,SP,Pólo Turístico Cuesta,D,7.0,3,2.33,0.0,13569.0,13569.0,0.0,19389.93,20697
3535804,Paranapanema,SP,Pólo Turístico Cuesta,D,24.0,4,6.0,567.0,0.0,567.0,0.0,37704.46,20197
3536703,Pederneiras,SP,Coração Paulista,D,28.0,6,4.67,77.0,0.0,77.0,0.0,43937.88,46687
3537107,Pedreira,SP,Águas e Flores Paulista,D,7.0,2,3.5,311.0,9459.0,9770.0,0.0,26382.27,47919
3546801,Santa Isabel,SP,Nascentes do Tietê,D,25.0,5,5.0,199.0,13569.0,13768.0,0.0,26367.17,57386
3550209,São Miguel Arcanjo,SP,Altos de Paranapiacaba,D,7.0,2,3.5,555.0,0.0,555.0,0.0,23793.9,32931
3554706,Torrinha,SP,Serra do Itaqueri,D,50.0,3,16.67,0.0,0.0,0.0,0.0,20794.75,10010
4128500,Wenceslau Braz,PR,Norte Pioneiro,D,11.0,3,3.67,0.0,27554.0,27554.0,0.0,27870.14,19414
5100607,Alto Taquari,MT,Região Turística Domo de Araguainha,D,36.0,5,7.2,0.0,0.0,0.0,0.0,79080.07,10847
3120870,Curral de Dentro,MG,Lago de Irapé,E,0.0,0,,0.0,0.0,0.0,0.0,8511.63,7729
1507953,Tailândia,PA,Região Turística do Tocantins,D,42.0,5,8.4,247.0,24584.0,24831.0,0.0,8945.48,106339
1720259,São Salvador do Tocantins,TO,Ilha do Bananal,D,0.0,0,,0.0,6794.0,6794.0,0.0,11806.21,3082
2303907,Chaval,CE,Litoral Extremo Oeste,D,0.0,0,,64.0,25587.0,25651.0,0.0,7312.88,13069
2306801,Jaguaribara,CE,Vale do Jaguaribe,D,0.0,0,,0.0,14505.0,14505.0,0.0,11119.86,11401
2509404,Mogeiro,PB,Vale do Paraíba,D,0.0,0,,0.0,1659.0,1659.0,0.0,10206.03,13284
2516003,Solânea,PB,Brejo,D,12.0,3,4.0,0.0,12426.0,12426.0,0.0,11395.82,26407
2916856,Itatim,BA,Caminhos do Jiquiriçá,D,5.0,1,5.0,502.0,33591.0,34093.0,0.0,25525.36,14487
3146503,Pains,MG,Grutas e Mar de Minas,D,5.0,1,5.0,52.0,0.0,52.0,0.0,38298.46,8283
3160702,Santos Dumont,MG,Caminho Novo,D,19.0,4,4.75,163.0,0.0,163.0,0.0,21692.51,46487
3162807,São João Evangelista,MG,Trilhas do Rio Doce,D,7.0,2,3.5,256.0,13276.0,13532.0,0.0,13057.7,15774
3521309,Ipuã,SP,Alta Mogiana,D,0.0,0,,75.0,0.0,75.0,0.0,22422.43,16409
3543006,Ribeirão Branco,SP,Região Turística dos Cânions Paulista,D,4.0,1,4.0,0.0,0.0,0.0,0.0,17998.12,16444
3543709,Rincão,SP,Centro Paulista,D,0.0,0,,0.0,8042.0,8042.0,0.0,17835.56,10799
4115358,Maripá,PR,Riquezas do Oeste,D,1.0,1,1.0,516.0,8042.0,8558.0,0.0,61070.9,5603
4124020,Santa Tereza do Oeste,PR,Cataratas do Iguaçu e Caminhos ao Lago de Itaipu,D,2.0,3,0.67,889.0,0.0,889.0,0.0,37355.25,10139
4303673,Campestre da Serra,RS,Campos de Cima da Serra,D,0.0,0,,373.0,0.0,373.0,0.0,45192.78,3388
5102603,Campinápolis,MT,Região Turística Portal do Araguaia,D,0.0,0,,116.0,0.0,116.0,0.0,18497.31,15980
5104609,Itiquira,MT,Região Turística Rota dos Ipês e das Águas,D,9.0,4,2.25,0.0,2028.0,2028.0,0.0,96869.1,13345
5106307,Paranatinga,MT,Região Turística Rota dos Ipês e das Águas,D,31.0,5,6.2,191.0,0.0,191.0,0.0,47321.97,22563
5107107,São José dos Quatro Marcos,MT,Região Turística Vale do Cabaçal,D,19.0,3,6.33,187.0,12708.0,12895.0,0.0,19961.11,18906
5107776,Santa Terezinha,MT,Região Turística Norte Araguaia,D,0.0,0,,0.0,1494.0,1494.0,0.0,17950.41,8371
5107800,Santo Antônio do Leverger,MT,Região Turística  Pantanal Mato-Grossense,D,81.0,4,20.25,0.0,10638.0,10638.0,0.0,25766.61,16628
3532207,Narandiba,SP,PONTAL PAULISTA,E,0.0,0,,0.0,0.0,0.0,0.0,31207.78,4857
4111001,Itambaracá,PR,Norte Pioneiro,D,0.0,0,,140.0,0.0,140.0,0.0,23983.96,6582
4111555,Ivaté,PR,Corredores das Águas,D,1.0,1,1.0,112.0,0.0,112.0,0.0,24654.05,8185
4205159,Doutor Pedrinho,SC,Vale Europeu,D,2.0,2,1.0,0.0,8042.0,8042.0,0.0,29203.6,4064
4206900,Ibirama,SC,Caminhos do Alto Vale,D,10.0,2,5.0,196.0,10770.0,10966.0,0.0,24861.94,18950
4314803,Portão,RS,Vale da Felicidade,D,17.0,2,8.5,457.0,0.0,457.0,0.0,34120.19,37079
4319406,São Pedro do Sul,RS,Central,D,20.0,4,5.0,100.0,8236.0,8336.0,0.0,24322.33,16198
5105606,Matupá,MT,Região Turística Portal da Amazônia,D,26.0,6,4.33,188.0,10071.0,10259.0,0.0,60747.43,16566
4120804,Quatro Barras,PR,Rotas do Pinhão,D,50.0,4,12.5,75.0,0.0,75.0,0.0,66966.03,23559
4121000,Querência do Norte,PR,Corredores das Águas,D,5.0,1,5.0,0.0,0.0,0.0,0.0,18034.21,12206
4121406,Realeza,PR,Vales do Iguaçu,D,20.0,6,3.33,516.0,0.0,516.0,0.0,36502.94,16922
4210506,Maravilha,SC,VALE DAS ÁGUAS,D,27.0,3,9.0,224.0,648.0,872.0,0.0,54385.6,25762
2100154,Água Doce do Maranhão,MA,Polo Delta das Américas,E,0.0,0,,0.0,0.0,0.0,0.0,6892.72,12571
2407252,Major Sales,RN,Polo Serrano,E,0.0,0,,0.0,0.0,0.0,0.0,9956.37,4020
2806701,São Cristóvão,SE,Polo Costa dos Coqueirais,D,19.0,2,9.5,0.0,0.0,0.0,0.0,10514.98,90072
3104809,Augusto de Lima,MG,Serra do Cabral,D,49.0,2,24.5,0.0,0.0,0.0,0.0,13123.11,4869
3106903,Bicas,MG,Caminhos Verdes de Minas,D,9.0,3,3.0,0.0,2681.0,2681.0,0.0,18599.24,14494
3143203,Monte Santo de Minas,MG,Montanhas Cafeeiras de Minas,D,14.0,2,7.0,0.0,25587.0,25587.0,0.0,17958.06,21524
4120200,Porto Rico,PR,Corredores das Águas,D,17.0,4,4.25,182.0,29643.0,29825.0,0.0,29476.99,2559
4126678,Tamarana,PR,Norte do Paraná,D,3.0,1,3.0,182.0,0.0,182.0,0.0,20244.07,14797
4127601,Tijucas do Sul,PR,Rotas do Pinhão,D,66.0,2,33.0,0.0,2473.0,2473.0,0.0,19467.06,16868
4215109,Rodeio,SC,Vale Europeu,D,0.0,0,,331.0,0.0,331.0,0.0,26475.08,11551
4304358,Candiota,RS,Pampa Gaúcho,D,8.0,3,2.67,312.0,11556.0,11868.0,0.0,67760.07,9584
4305801,Constantina,RS,Cultura e Tradição,D,0.0,0,,120.0,2236.0,2356.0,0.0,32747.57,9911
4313102,Nova Palma,RS,Central,D,0.0,1,0.0,0.0,29776.0,29776.0,0.0,46298.6,6512
4321352,Tavares,RS,Costa Doce,D,3.0,1,3.0,0.0,2236.0,2236.0,0.0,16641.01,5481
4321907,Três Passos,RS,Rota do Yucumã,D,15.0,3,5.0,0.0,25814.0,25814.0,0.0,38458.04,23906
3509007,Caieiras,SP,Negócios e Cultura,D,2.0,1,2.0,342.0,0.0,342.0,0.0,38554.9,101470
3509403,Cajuru,SP,Alta Mogiana,D,7.0,4,1.75,91.0,0.0,91.0,0.0,22842.97,26167
3513702,Descalvado,SP,Região Turística Histórias e Vales,D,23.0,3,7.67,0.0,13569.0,13569.0,0.0,46295.11,33718
3517208,Guaiçara,SP,Coração do Tietê,D,8.0,2,4.0,0.0,3385.0,3385.0,0.0,13646.78,12168
3517604,Guapiara,SP,Região Turística dos Cânions Paulista,D,6.0,2,3.0,0.0,6316.0,6316.0,0.0,19376.17,17157
3519105,Iacanga,SP,Caminhos do Tietê,D,3.0,1,3.0,140.0,0.0,140.0,0.0,39365.76,11710
3522703,Itápolis,SP,Centro Paulista,D,13.0,3,4.33,256.0,0.0,256.0,0.0,30497.54,43120
3523305,Itariri,SP,Caminhos da Mata Atlântica,D,7.0,2,3.5,0.0,0.0,0.0,0.0,18748.36,17436
3524600,Jacupiranga,SP,Cavernas da Mata Atlântica,D,14.0,3,4.67,270.0,0.0,270.0,0.0,28518.44,17866
3526209,Juquitiba,SP,"Mananciais, Aventura e Arte",D,5.0,2,2.5,432.0,40735.0,41167.0,0.0,17311.76,31444
3526605,Lavrinhas,SP,Picos da Mantiqueira,D,1.0,1,1.0,0.0,0.0,0.0,0.0,14241.56,7260
3538204,Pinhalzinho,SP,entre serras e aguas,D,30.0,3,10.0,152.0,0.0,152.0,0.0,18195.86,15207
5104906,Jangada,MT,Associação de Turismo da Região Circuito das Águas - Aturcira,D,5.0,3,1.67,0.0,284.0,284.0,0.0,21552.84,8409
5105622,Mirassol d'Oeste,MT,Região Turística Vale do Cabaçal,D,32.0,5,6.4,354.0,8406.0,8760.0,0.0,28243.11,27739
2301406,Aratuba,CE,Serras de Aratanha e Baturité,D,0.0,0,,0.0,1919.0,1919.0,0.0,10593.58,11847
2605707,Floresta,PE,ILHAS E LAGOS DO SÃO FRANCISCO,D,9.0,3,3.0,0.0,14834.0,14834.0,0.0,13144.8,32873
3102704,Cachoeira de Pajeú,MG,Lago de Irapé,D,18.0,2,9.0,0.0,0.0,0.0,0.0,11770.16,9412
3127339,Gameleiras,MG,Serra Geral do Norte de Minas,D,0.0,0,,0.0,0.0,0.0,0.0,8853.69,5109
3141009,Mato Verde,MG,Serra Geral do Norte de Minas,D,5.0,1,5.0,0.0,7914.0,7914.0,0.0,11646.27,12459
3152204,Porteirinha,MG,Serra Geral do Norte de Minas,D,5.0,4,1.25,234.0,0.0,234.0,0.0,10405.05,37906
3162922,São Joaquim de Bicas,MG,Veredas do Paraopeba,D,27.0,4,6.75,0.0,0.0,0.0,0.0,18361.96,31578
4108452,Foz do Jordão,PR,Lagos e Colinas,D,3.0,1,3.0,1703.0,0.0,1703.0,0.0,26606.46,4650
4108650,Goioxim,PR,Lagos e Colinas,D,0.0,0,,0.0,17011.0,17011.0,0.0,24881.81,7111
4119301,Pinhão,PR,Lagos e Colinas,D,14.0,2,7.0,0.0,6070.0,6070.0,0.0,48578.45,32391
4120150,Porto Barreiro,PR,Lagos e Colinas,D,0.0,0,,375.0,0.0,375.0,0.0,33474.87,3237
4207502,Indaial,SC,Vale Europeu,D,22.0,4,5.5,576.0,6294.0,6870.0,0.0,42868.69,69425
4207601,Ipira,SC,Vale dos Imigrantes,D,0.0,1,0.0,0.0,0.0,0.0,0.0,19747.77,4446
4300109,Agudo,RS,Central,D,7.0,2,3.5,0.0,0.0,0.0,0.0,32617.2,16461
4309407,Guaporé,RS,Uva e Vinho,D,10.0,2,5.0,277.0,3249.0,3526.0,0.0,36897.65,25727
4310603,Itaqui,RS,Fronteira,D,14.0,5,2.8,0.0,12104.0,12104.0,0.0,37236.12,37620
4310801,Ivoti,RS,Vale Germânico,D,8.0,3,2.67,67.0,0.0,67.0,0.0,40758.91,24293
4311122,Jaquirana,RS,Campos de Cima da Serra,D,1.0,1,1.0,0.0,0.0,0.0,0.0,18836.69,3716
4311502,Lavras do Sul,RS,Pampa Gaúcho,D,4.0,2,2.0,72.0,1329.0,1401.0,0.0,33310.31,7480
4311775,Maquiné,RS,Litoral Norte Gaúcho,D,2.0,1,2.0,91.0,1125.0,1216.0,0.0,20739.97,6714
4314605,Piratini,RS,Costa Doce,D,6.0,2,3.0,0.0,0.0,0.0,0.0,23343.32,20663
5005152,Juti,MS,Caminhos da Natureza / Cone Sul,D,29.0,1,29.0,143.0,7546.0,7689.0,0.0,43011.93,6712
5106232,Nova Olímpia,MT,Região Turística das Nascentes,D,25.0,1,25.0,75.0,10945.0,11020.0,0.0,33892.1,20301
5209705,Hidrolândia,GO,Região Turística dos Negócios e Tradições,D,18.0,3,6.0,0.0,7063.0,7063.0,0.0,50471.59,21706
2804904,Pacatuba,SE,Polo Costa dos Coqueirais,D,1.0,1,1.0,108.0,0.0,108.0,0.0,13202.63,14428
3117009,Comercinho,MG,Vale do Jequitinhonha,D,1.0,1,1.0,0.0,0.0,0.0,0.0,8141.72,6929
3505401,Barra do Turvo,SP,Cavernas da Mata Atlântica,D,1.0,1,1.0,0.0,27578.0,27578.0,0.0,12681.92,7659
4210001,Luiz Alves,SC,Vale Europeu,D,0.0,1,0.0,0.0,12041.0,12041.0,0.0,38568.39,12859
4315503,Restinga Seca,RS,Central,D,1.0,1,1.0,127.0,38011.0,38138.0,0.0,28918.52,15789
4315701,Rio Pardo,RS,Vale do Rio Pardo,D,12.0,3,4.0,0.0,14209.0,14209.0,0.0,25543.47,38275
4318499,São José do Inhacorá,RS,Rota do Rio Uruguai,D,0.0,0,,731.0,0.0,731.0,0.0,51513.97,2073
4319000,São Marcos,RS,Uva e Vinho,D,19.0,2,9.5,188.0,24956.0,25144.0,0.0,46359.02,21556
2906501,Candeias,BA,Baía de Todos os Santos,D,5.0,4,1.25,126.0,24180.0,24306.0,0.0,53758.72,87076
2906824,Canudos,BA,Caminhos do Sertão,D,1.0,1,1.0,108.0,14505.0,14613.0,0.0,7949.27,16668
2906907,Caravelas,BA,Costa das Baleias,D,19.0,4,4.75,373.0,14349.0,14722.0,0.0,15702.49,22016
3522158,Itaóca,SP,Cavernas da Mata Atlântica,D,0.0,0,,0.0,3844.0,3844.0,0.0,12719.25,3328
4316600,Sananduva,RS,Rota das Araucárias,D,11.0,1,11.0,281.0,0.0,281.0,0.0,39372.43,16270
4319372,São Pedro do Butiá,RS,Rota Missões,D,0.0,0,,51.0,3026.0,3077.0,0.0,37916.31,2947
5007505,Rochedo,MS,Caminho dos Ipês,D,1.0,1,1.0,0.0,9418.0,9418.0,0.0,32569.38,5499
5108857,Nova Marilândia,MT,Associação de Turismo da Região Circuito das Águas - Aturcira,D,3.0,1,3.0,0.0,0.0,0.0,0.0,74035.01,3278
3125200,Fama,MG,Lago de Furnas,D,8.0,3,2.67,111.0,0.0,111.0,0.0,16236.07,2377
3144508,Nazareno,MG,Trilha dos Inconfidentes,D,3.0,1,3.0,0.0,0.0,0.0,0.0,36185.89,8608
3202454,Ibatiba,ES,Caparaó,D,12.0,3,4.0,0.0,0.0,0.0,0.0,11849.32,26082
3202900,Itarana,ES,Imigrantes,D,7.0,2,3.5,0.0,0.0,0.0,0.0,19891.46,10555
3205101,Viana,ES,Metropolitana,D,7.0,1,7.0,489.0,4988.0,5477.0,0.0,34372.62,78239
3301850,Guapimirim,RJ,SERRA VERDE IMPERIAL,D,60.0,5,12.0,441.0,5215.0,5656.0,0.0,17538.51,60517
4314464,Pinhal da Serra,RS,Campos de Cima da Serra,D,1.0,1,1.0,0.0,0.0,0.0,0.0,113542.03,1941
2405405,Japi,RN,Polo Agreste/Trairi,E,0.0,0,,0.0,0.0,0.0,0.0,8482.42,5055
3555604,Uchoa,SP,Caminhos do São Domingos,D,0.0,0,,0.0,0.0,0.0,0.0,23905.87,10110
4219150,Vargem,SC,Vale dos Imigrantes,D,3.0,1,3.0,0.0,0.0,0.0,0.0,26536.57,2477
3127800,Grão Mogol,MG,Lago de Irapé,D,7.0,2,3.5,0.0,0.0,0.0,0.0,33721.74,15836
3128204,Guaraciaba,MG,Serras de Minas,D,12.0,2,6.0,0.0,0.0,0.0,0.0,9152.69,10324
3136652,Juatuba,MG,Veredas do Paraopeba,D,15.0,5,3.0,0.0,5248.0,5248.0,0.0,50123.31,26946
3154903,Rio Casca,MG,Montanhas e Fé,D,16.0,3,5.33,0.0,26707.0,26707.0,0.0,15634.61,13564
3203700,Muniz Freire,ES,Caparaó,D,5.0,1,5.0,0.0,4713.0,4713.0,0.0,15543.02,17465
2914307,Iramaia,BA,Chapada Diamantina,D,0.0,0,,0.0,0.0,0.0,0.0,10013.7,8537
3158201,Santa Maria do Suaçuí,MG,Trilhas do Rio Doce,D,4.0,2,2.0,112.0,24996.0,25108.0,0.0,9802.7,14615
3300225,Areal,RJ,CAMINHOS COLONIAIS,D,15.0,2,7.5,0.0,0.0,0.0,0.0,28174.84,12572
3304409,Rio Claro,RJ,VALE DO CAFÉ,D,0.0,0,,268.0,29309.0,29577.0,0.0,21065.58,18529
4116703,Nova Aurora,PR,Riquezas do Oeste,D,1.0,1,1.0,310.0,9881.0,10191.0,0.0,53014.47,10472
4212601,Peritiba,SC,Vale dos Imigrantes,D,0.0,0,,0.0,0.0,0.0,0.0,33694.36,2787
4300208,Ajuricaba,RS,Rota do Yucumã,D,0.0,0,,0.0,1688.0,1688.0,0.0,42986.78,7024
4301305,Arroio Grande,RS,Costa Doce,D,0.0,0,,50.0,14888.0,14938.0,0.0,29657.67,18293
2704609,Maravilha,AL,Região da Caatinga,E,0.0,0,,0.0,0.0,0.0,0.0,7674.87,9163
2927903,Santa Inês,BA,Caminhos do Jiquiriçá,D,1.0,1,1.0,0.0,14505.0,14505.0,0.0,6562.49,10631
2932002,Uauá,BA,Caminhos do Sertão,D,0.0,0,,0.0,11328.0,11328.0,0.0,8466.19,24240
3500402,Águas da Prata,SP,"Entre Rios, Serras  e Cafés.",D,11.0,3,3.67,1125.0,0.0,1125.0,0.0,20835.97,8180
3531704,Monteiro Lobato,SP,MANTIQUEIRA PAULISTA,D,22.0,3,7.33,246.0,19885.0,20131.0,0.0,13995.28,4653
4115754,Mauá da Serra,PR,Vale do Ivaí,D,2.0,2,1.0,0.0,9881.0,9881.0,0.0,29157.13,10601
4121257,Ramilândia,PR,Cataratas do Iguaçu e Caminhos ao Lago de Itaipu,D,0.0,0,,0.0,9881.0,9881.0,0.0,18437.68,4451
2309102,Mulungu,CE,Serras de Aratanha e Baturité,D,6.0,1,6.0,64.0,3839.0,3903.0,0.0,9857.56,10823
2707701,Rio Largo,AL,Grande Maceió,D,3.0,1,3.0,124.0,3411.0,3535.0,0.0,15545.65,75120
4126504,Sertanópolis,PR,Norte do Paraná,D,10.0,2,5.0,245.0,30579.0,30824.0,0.0,42814.91,16369
3103009,Antônio Dias,MG,Mata Atlântica de Minas,D,25.0,2,12.5,0.0,0.0,0.0,0.0,34568.29,9318
3151701,Poço Fundo,MG,Caminhos Gerais,D,0.0,0,,80.0,0.0,80.0,0.0,17461.59,16791
3166907,Serrania,MG,Lago de Furnas,D,0.0,0,,0.0,22372.0,22372.0,0.0,16069.08,7669
3167905,Tabuleiro,MG,Caminhos Verdes de Minas,D,9.0,1,9.0,0.0,22372.0,22372.0,0.0,15071.69,3750
4109708,Ibaiti,PR,Norte Pioneiro,D,16.0,5,3.2,0.0,2473.0,2473.0,0.0,22229.27,31364
5002100,Bela Vista,MS,Bonito / Serra da Bodoquena,D,11.0,2,5.5,239.0,1399.0,1638.0,0.0,22409.49,24629
